event_id,source_name,source_detail,date,datetime_utc,time_precision,time_is_estimated,time_estimation_method,attacker,attack_type,target_country,target_name,event_kind,outcome_raw,lat,lon,geo_precision,casualties_killed,casualties_injured,interceptions_claimed,notes,description,keep
ALMA-029,alma_sheet,Alma Daily 1Mar 1900 / Multi-Front; POSSIBLE_DUPLICATE,2026-03-01,,unknown,True,,Iran/IRGC,missile strike,Oman,oil tanker Skylight,unknown,tanker attacked; crew evacuated,,,region,0,4,,Palau-flagged tanker attacked 5nm off Oman coast; 4 of 20 crew injured,Palau-flagged tanker attacked 5nm off Oman coast; 4 of 20 crew injured,True
ALMA-030,alma_sheet,Alma Daily 1Mar 1900 - 62 waves in past 24hrs; 89 total since start,2026-03-01,,unknown,True,,Iran/IRGC,missile/UAV strikes,Israel,multiple,strike,62 waves in 24hrs,,,region,9+,dozens+,,Day 2 was most intense: 62 attack waves. Direct hit Beit Shemesh killed 9. POSSIBLE_DUPLICATE,Day 2 was most intense: 62 attack waves. Direct hit Beit Shemesh killed 9. POSSIBLE_DUPLICATE,True
ALMA-031,alma_sheet,Alma Daily 1Mar 1900; POSSIBLE_DUPLICATE,2026-03-01,,unknown,True,,Iran/IRGC,ballistic missile strike,Israel,,strike,direct hit on building,,,region,9,dozens,,9 Israeli civilians killed; dozens injured; 11 missing,9 Israeli civilians killed; dozens injured; 11 missing,True
ALMA-032,alma_sheet,Alma Daily 1Mar 1900,2026-03-01,,unknown,True,,Iran/IRGC,missile/UAV strike,Israel,,unknown,damage to residential building,,,region,,,,Damage to residential building in Gush Dan area documented by fire services,Damage to residential building in Gush Dan area documented by fire services,True
ALMA-033,alma_sheet,Alma Daily 1Mar 1900; POSSIBLE_DUPLICATE,2026-03-01,,unknown,True,,Iran/IRGC,combined attack,multiple regional,6+ US bases,unknown,3 US soldiers killed; 5 seriously wounded,,,region,3,5,,US military statement: 3 killed and 5 seriously wounded,US military statement: 3 killed and 5 seriously wounded,True
ALMA-034,alma_sheet,Alma Daily 2Mar 1900,2026-03-02,,unknown,True,,Iran/IRGC,UAV strike,Cyprus,Akrotiri RAF Base,unknown,property damage; no casualties,,,region,0,0,,First attack on Cyprus - EU member state. UAV caused property damage only,First attack on Cyprus - EU member state. UAV caused property damage only,True
ALMA-035,alma_sheet,Alma Daily 2Mar 1900,2026-03-02,,unknown,True,,Iran/IRGC,missile/UAV strike,Saudi Arabia,Aramco oil infrastructure,strike,strike on oil infrastructure,,,region,,,,Aramco facility in Ras Tanura targeted,Aramco facility in Ras Tanura targeted,True
ALMA-036,alma_sheet,Alma Daily 2Mar 1900; POSSIBLE_DUPLICATE,2026-03-02,,unknown,True,,Iran/IRGC,missile/UAV strike,Qatar,Al Udeid Air Base,strike,repeated strike on base,,,region,,,,Al Udeid attacked again,Al Udeid attacked again,True
ALMA-037,alma_sheet,Alma Daily 2Mar 1900,2026-03-02,,unknown,True,,Iran/IRGC,missile/UAV strikes,Jordan,,unknown,strikes on military bases,,,region,,,,Military bases in Jordan targeted,Military bases in Jordan targeted,True
ALMA-038,alma_sheet,Alma Daily 2Mar 1900,2026-03-02,,unknown,True,,Iran/IRGC,missile/UAV strikes,Iraq,,unknown,strikes on military bases,,,region,,,,Military bases in Iraq targeted,Military bases in Iraq targeted,True
ALMA-039,alma_sheet,Alma Daily 2Mar 1900; POSSIBLE_DUPLICATE,2026-03-02,,unknown,True,,Iran/IRGC,missile/UAV strikes,UAE,residential; shopping centers; industrial,unknown,3 killed; dozens injured,,,region,3,dozens,,Civilian targets in UAE attacked including residential and commercial,Civilian targets in UAE attacked including residential and commercial,True
ALMA-040,alma_sheet,Alma Daily 2Mar 1900,2026-03-02,,unknown,True,,Iran/IRGC,missile/UAV strikes,Bahrain,residential; shopping centers; industrial,unknown,casualties reported,,,region,,,,Civilian targets in Bahrain attacked,Civilian targets in Bahrain attacked,True
ALMA-041,alma_sheet,Alma Daily 2Mar 1900; POSSIBLE_DUPLICATE,2026-03-02,2026-03-02T21:00:00Z,estimated,True,local_descriptor_night;default_tz_UTC+2,Iran/IRGC,ballistic missile strike,Israel,,strike,missile impact; 7 injured,,,region,0,7,,1 moderate and 6 mild injuries from missile impact in Jerusalem,1 moderate and 6 mild injuries from missile impact in Jerusalem,True
ALMA-042,alma_sheet,Alma Daily 2Mar 1900; POSSIBLE_DUPLICATE,2026-03-02,2026-03-02T13:00:00Z,estimated,True,local_descriptor_afternoon;default_tz_UTC+2,Iran/IRGC,ballistic missile strike,Israel,,strike,missile impact; 15 injured,,,region,0,15,,1 moderately and 14 mildly injured in Be'er Sheva,1 moderately and 14 mildly injured in Be'er Sheva,True
ALMA-046,alma_sheet,Alma Daily 3Mar 1900 / Day 4 Update; POSSIBLE_DUPLICATE,2026-03-03,,unknown,True,,Iran/IRGC,UAV strike,Iraq,Al-Harir Base,unknown,UAV attack,,,region,,,,Harir base near Erbil attacked again by UAV,Harir base near Erbil attacked again by UAV,True
ALMA-047,alma_sheet,Alma Daily 3Mar 1900 / Day 4 Update,2026-03-03,,unknown,True,,Iran/IRGC,missile/UAV strike,Iraq,Al-Bakr military airfield,unknown,targeted by missiles/UAVs,,,region,,,,Al-Bakr airfield where American presence known,Al-Bakr airfield where American presence known,True
ALMA-048,alma_sheet,Alma Daily 3Mar 1900 / Day 4 Update,2026-03-03,,unknown,True,,Iran/IRGC,missile/UAV strike,Iraq,American targets in Erbil,unknown,missile and UAV fire,,,region,,,,Additional missile/UAV fire toward American targets in Erbil,Additional missile/UAV fire toward American targets in Erbil,True
ALMA-049,alma_sheet,Alma Daily 3Mar 1900 / Day 4 Update,2026-03-03,,unknown,True,,Iran/IRGC,UAV strike,Saudi Arabia,US Embassy Riyadh,unknown,UAV attack on embassy,,,region,,,,Second US embassy attacked by Iran (first was Kuwait),Second US embassy attacked by Iran (first was Kuwait),True
ALMA-050,alma_sheet,Alma Daily 3Mar 1900 / Day 4 Update,2026-03-03,,unknown,True,,Iran/IRGC,UAV strike,Oman,Duqm Port fuel tanks,strike,fuel tanks struck,,,region,,,,UAV struck fuel tanks at Duqm commercial port,UAV struck fuel tanks at Duqm commercial port,True
ALMA-051,alma_sheet,Alma Daily 3Mar 1900 / Day 4 Update,2026-03-03,,unknown,True,,Iran/IRGC,UAV strike,Oman,,unknown,UAV attacks reported,,,region,,,,First reported attacks on Salalah,First reported attacks on Salalah,True
ALMA-052,alma_sheet,Alma Daily 3Mar 1900 / Day 4 Update,2026-03-03,,unknown,True,,Iran/IRGC,missile/UAV strike,UAE,,unknown,strikes reported,,,region,,,,Ras al-Khaimah targeted for first time,Ras al-Khaimah targeted for first time,True
ALMA-053,alma_sheet,Alma Daily 3Mar 1900 / Day 4 Update,2026-03-03,,unknown,True,,Iran/IRGC,UAV strike,UAE,Minhad Air Base (Australian AF),unknown,UAV attack on Australian base,,,region,,,,Australian Air Force base near Dubai attacked,Australian Air Force base near Dubai attacked,True
ALMA-054,alma_sheet,Alma Daily 3Mar 1900 / Day 4 Update,2026-03-03,,unknown,True,,Iran/IRGC,missile/UAV strike,UAE,oil storage tanks at Fujairah port,unknown,damage to oil tanks,,,region,,,,Oil storage tanks at Fujairah port damaged,Oil storage tanks at Fujairah port damaged,True
ALMA-055,alma_sheet,Alma Daily 3Mar 1900 / Day 4 Update; POSSIBLE_DUPLICATE,2026-03-03,,unknown,True,,Iran/IRGC,missile/UAV strike,Qatar,Al Udeid Air Base,unknown,attacked again,,,region,,,,Al Udeid attacked yet again,Al Udeid attacked yet again,True
ALMA-056,alma_sheet,Alma Daily 3Mar 1900 / Day 4 Update,2026-03-03,,unknown,True,,Iran/IRGC,missile/UAV strike,Qatar,Hamad International Airport,unknown,attempted strike,,,region,,,,Attempt to strike Hamad International Airport,Attempt to strike Hamad International Airport,True
ALMA-059,alma_sheet,Alma Daily 3Mar 1900,2026-03-03,2026-03-03T07:00:00Z,estimated,True,local_descriptor_morning;default_tz_UTC+2,Hezbollah,rocket strike,Israel,HaGoshrim; Ma'ayan Baruch; Ghajar; Kfar Yuval,strike,rocket fire; direct hit on home in Kfar Yuval,,,region,,,,Direct hit on residential home in Kfar Yuval documented,Direct hit on residential home in Kfar Yuval documented,True
ALMA-067,alma_sheet,Alma Daily 1Mar 1900 - most intense day,2026-03-01,2026-03-01T15:00:00Z,estimated,True,by_time_upper_bound;default_tz_UTC+2,Iran/IRGC,aggregate wave count,Israel,,unknown,62 waves in 24hrs; 89 cumulative,,,region,11 killed,hundreds injured,,Day 2 was peak intensity per Alma tracking. 11 killed total by this point,Day 2 was peak intensity per Alma tracking. 11 killed total by this point,True
ALMA-068,alma_sheet,Alma Daily 2Mar 1900 - Day 3 summary,2026-03-02,2026-03-02T17:00:00Z,estimated,True,by_time_upper_bound;default_tz_UTC+2,Iran/IRGC,aggregate wave count,Israel,,unknown,24 waves; 112 cumulative,,,region,11 killed,700+ injured,,Alma cumulative: 112 waves; 11 killed; 700+ injured,Alma cumulative: 112 waves; 11 killed; 700+ injured,True
ALMA-069,alma_sheet,Alma Daily 3Mar 1900 - Day 4 summary,2026-03-03,2026-03-03T14:00:00Z,estimated,True,by_time_upper_bound;default_tz_UTC+2,Iran/IRGC,aggregate wave count,Israel,,unknown,7 waves; 119 cumulative,,,region,12 killed,1000+ injured,,Alma cumulative: 119 waves from Iran; 12 killed; 1000+ injured. Plus Hezbollah 24 incidents separately,Alma cumulative: 119 waves from Iran; 12 killed; 1000+ injured. Plus Hezbollah 24 incidents separately,True
